plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not
139459187,543840017,30.38246275,-2.759372726,FALSE,2021-04-13 5:54,7.9 secs,Mapbox Satellite,,POINT(30.382462746 -2.759372726),Non-crop
139459188,543840018,30.64050998,-1.49652622,FALSE,2021-04-13 5:55,12.7 secs,Mapbox Satellite,,POINT(30.640509979 -1.49652622),Non-crop
139459189,543626149,28.90908334,-2.497110313,TRUE,2021-04-13 5:55,38.7 secs,,,POINT(28.909083343 -2.497110313),
139459190,543840019,28.59166522,-1.601754783,FALSE,2021-04-13 5:56,16.8 secs,Mapbox Satellite,,POINT(28.591665219 -1.601754783),Non-crop
139459191,543840020,28.85600066,-2.023509206,FALSE,2021-04-13 5:56,5.7 secs,Mapbox Satellite,,POINT(28.856000659 -2.023509206),Non-crop
139459192,543840021,29.53799071,-1.976204572,FALSE,2021-04-13 5:56,5.4 secs,Mapbox Satellite,,POINT(29.53799071 -1.976204572),Non-crop
139459193,543840022,30.06037338,-2.657094659,FALSE,2021-04-13 5:56,5.3 secs,Mapbox Satellite,,POINT(30.060373383 -2.657094659),Non-crop
139459194,543840023,28.909802,-2.182829473,FALSE,2021-04-13 5:56,8.6 secs,Mapbox Satellite,,POINT(28.909801995 -2.182829473),Non-crop
139459195,543840024,30.79490713,-1.130793422,FALSE,2021-04-13 5:57,32.1 secs,Mapbox Satellite,,POINT(30.794907128 -1.130793422),Non-crop
139459196,543840025,29.74780616,-2.708324503,FALSE,2021-04-13 5:58,67.9 secs,Mapbox Satellite,,POINT(29.747806162 -2.708324503),Non-crop
139459197,543840026,29.90543725,-2.812931012,FALSE,2021-04-13 5:58,10.7 secs,Mapbox Satellite,,POINT(29.905437245 -2.812931012),Non-crop
139459198,543840027,30.96026372,-1.869201181,FALSE,2021-04-13 5:58,5.3 secs,Mapbox Satellite,,POINT(30.960263723 -1.869201181),Non-crop
139459199,543626159,30.47964496,-2.812572119,TRUE,2021-04-13 7:16,4663.3 secs,,,POINT(30.479644961 -2.812572119),
139459200,543841449,28.90495109,-2.338004052,FALSE,2021-04-13 7:16,5.1 secs,Mapbox Satellite,,POINT(28.904951093 -2.338004052),Cropland
139459201,543841450,30.7945478,-1.233702929,FALSE,2021-04-13 7:16,4.7 secs,Mapbox Satellite,,POINT(30.794547802 -1.233702929),Non-crop
139459202,543841451,30.53775821,-2.442461476,FALSE,2021-04-13 7:16,5.3 secs,Mapbox Satellite,,POINT(30.53775821 -2.442461476),Non-crop
139459203,543841452,30.63871335,-1.393807147,FALSE,2021-04-13 7:16,12.0 secs,Mapbox Satellite,,POINT(30.638713349 -1.393807147),Non-crop
139459204,543847446,28.64726319,-2.236052222,FALSE,2021-04-13 12:43,19624.7 secs,Mapbox Satellite,,POINT(28.647263186 -2.236052222),Non-crop
139459205,543841484,29.06689409,-1.812374916,FALSE,2021-04-13 9:46,55.7 secs,Mapbox Satellite,,POINT(29.06689409 -1.812374916),Non-crop
139459206,543841482,28.54145714,-1.552104509,FALSE,2021-04-13 9:45,6.2 secs,Mapbox Satellite,,POINT(28.541457144 -1.552104509),Non-crop
139459207,543841483,30.90125216,-1.816684667,FALSE,2021-04-13 9:45,13.7 secs,Mapbox Satellite,,POINT(30.901252158 -1.816684667),Non-crop
139459208,543841489,29.85504951,-1.814888939,FALSE,2021-04-13 9:49,195.4 secs,Mapbox Satellite,,POINT(29.855049507 -1.814888939),Non-crop
139459209,543847371,30.90233014,-1.391831437,FALSE,2021-04-13 12:02,70.7 secs,Mapbox Satellite,,POINT(30.902330137 -1.391831437),Cropland
139459210,543847372,28.80058236,-2.186420123,FALSE,2021-04-13 12:03,39.9 secs,Mapbox Satellite,,POINT(28.800582356 -2.186420123),Cropland
139459211,543847373,31.01137011,-2.703299546,FALSE,2021-04-13 12:03,17.2 secs,Mapbox Satellite,,POINT(31.011370113 -2.703299546),Non-crop
139459212,543847374,29.22686079,-2.548167175,FALSE,2021-04-13 12:03,3.6 secs,Mapbox Satellite,,POINT(29.226860793 -2.548167175),Non-crop
139459213,543847375,29.27706887,-1.606065007,FALSE,2021-04-13 12:04,22.6 secs,Mapbox Satellite,,POINT(29.277068868 -1.606065007),Non-crop
139459214,543847376,29.6464917,-2.813289905,FALSE,2021-04-13 12:04,19.8 secs,Mapbox Satellite,,POINT(29.646491697 -2.813289905),Cropland
139459215,543847377,30.05875642,-2.388528442,FALSE,2021-04-13 12:04,4.9 secs,Mapbox Satellite,,POINT(30.058756415 -2.388528442),Non-crop
139459216,543847378,28.75109293,-1.030934046,FALSE,2021-04-13 12:04,7.5 secs,Mapbox Satellite,,POINT(28.751092933 -1.030934046),Non-crop
139459217,543847379,29.80322447,-2.550679968,FALSE,2021-04-13 12:05,14.6 secs,Mapbox Satellite,,POINT(29.803224465 -2.550679968),Cropland
139459218,543847380,29.69562179,-1.128997141,FALSE,2021-04-13 12:05,12.9 secs,Mapbox Satellite,,POINT(29.695621793 -1.128997141),Cropland
139459219,543847381,30.58634932,-2.867563467,FALSE,2021-04-13 12:06,90.3 secs,Mapbox Satellite,,POINT(30.586349317 -2.867563467),Non-crop
139459220,543847382,28.4376274,-2.02422741,FALSE,2021-04-13 12:07,8.0 secs,Mapbox Satellite,,POINT(28.437627397 -2.02422741),Non-crop
139459221,543847385,29.12159374,-2.704914713,FALSE,2021-04-13 12:07,26.5 secs,Mapbox Satellite,,POINT(29.121593741 -2.704914713),Non-crop
139459222,543847387,29.69885573,-1.077181705,FALSE,2021-04-13 12:07,4.2 secs,Mapbox Satellite,,POINT(29.698855728 -1.077181705),Non-crop
139459223,543847426,30.48036361,-2.496751329,FALSE,2021-04-13 12:22,901.2 secs,Mapbox Satellite,,POINT(30.480363613 -2.496751329),Non-crop
139459224,543847427,29.27527224,-2.284964562,FALSE,2021-04-13 12:23,14.3 secs,Mapbox Satellite,,POINT(29.275272237 -2.284964562),Non-crop
139459225,543847428,29.90382028,-2.914118959,FALSE,2021-04-13 12:23,15.5 secs,Mapbox Satellite,,POINT(29.903820278 -2.914118959),Non-crop
139459226,543847442,30.32542748,-1.866328099,FALSE,2021-04-13 12:40,1058.4 secs,Mapbox Satellite,,POINT(30.325427475 -1.866328099),Non-crop
139459227,543847443,30.21944177,-0.865959439,FALSE,2021-04-13 12:42,112.4 secs,Mapbox Satellite,,POINT(30.219441771 -0.865959439),Cropland
139459228,543847444,29.48383005,-0.971572222,FALSE,2021-04-13 12:43,12.9 secs,Mapbox Satellite,,POINT(29.483830048 -0.971572222),Cropland
139459229,543847445,29.11871913,-1.497424228,FALSE,2021-04-13 12:43,43.4 secs,Mapbox Satellite w/ Labels,,POINT(29.118719132 -1.497424228),Non-crop
139459230,543847448,29.06060588,-1.391831437,FALSE,2021-04-13 12:44,47.1 secs,Mapbox Satellite,,POINT(29.060605883 -1.391831437),Cropland
139459231,543847449,30.48341789,-2.917707568,FALSE,2021-04-13 12:45,81.7 secs,Mapbox Satellite,,POINT(30.483417885 -2.917707568),Non-crop
139459232,543847451,28.85743796,-2.127988989,FALSE,2021-04-13 12:46,80.0 secs,Mapbox Satellite,,POINT(28.857437964 -2.127988989),Non-crop
139459233,543847460,29.27868584,-1.976563684,FALSE,2021-04-13 12:47,90.7 secs,Mapbox Satellite,,POINT(29.278685835 -1.976563684),Non-crop
139459234,543847453,30.69431132,-2.125295899,FALSE,2021-04-13 12:46,4.4 secs,Mapbox Satellite,,POINT(30.694311315 -2.125295899),Non-crop
139459235,543847454,29.75014178,-1.60157519,FALSE,2021-04-13 12:46,19.3 secs,Mapbox Satellite,,POINT(29.750141781 -1.60157519),Cropland
139459236,543847455,29.1674899,-1.922613934,FALSE,2021-04-13 12:46,5.7 secs,Mapbox Satellite,,POINT(29.167489902 -1.922613934),Non-crop
139459237,543847456,28.85510234,-2.968028854,FALSE,2021-04-13 12:47,5.3 secs,Mapbox Satellite,,POINT(28.855102344 -2.968028854),Non-crop
139459238,543847457,28.59058724,-2.177982083,FALSE,2021-04-13 12:47,4.5 secs,Mapbox Satellite,,POINT(28.590587241 -2.177982083),Non-crop
139459239,543847458,30.48485519,-0.919574601,FALSE,2021-04-13 12:47,6.7 secs,Mapbox Satellite,,POINT(30.484855189 -0.919574601),Cropland
139459240,543847459,29.01399107,-2.234256958,FALSE,2021-04-13 12:47,6.4 secs,Mapbox Satellite,,POINT(29.013991069 -2.234256958),Cropland
139459241,543847464,30.27234479,-3.01888609,FALSE,2021-04-13 12:49,100.0 secs,Mapbox Satellite,,POINT(30.272344792 -3.01888609),Non-crop
139459242,543847462,30.79634443,-2.079969266,FALSE,2021-04-13 12:48,46.0 secs,Mapbox Satellite,,POINT(30.796344432 -2.079969266),Non-crop
139459243,543847463,29.0649178,-1.128099,FALSE,2021-04-13 12:49,15.4 secs,Mapbox Satellite,,POINT(29.064917796 -1.128099),Non-crop
139459244,543847482,30.58760696,-2.867563467,FALSE,2021-04-13 12:53,255.7 secs,Mapbox Satellite,,POINT(30.587606959 -2.867563467),Non-crop
139459245,543847466,29.48239274,-1.07790023,FALSE,2021-04-13 12:49,25.6 secs,Mapbox Satellite,,POINT(29.482392743 -1.07790023),Non-crop
139459246,543847467,30.64176762,-1.496346618,FALSE,2021-04-13 12:49,3.7 secs,Mapbox Satellite,,POINT(30.641767621 -1.496346618),Non-crop
139459247,543847468,30.53164967,-1.76003633,FALSE,2021-04-13 12:49,5.2 secs,Mapbox Satellite,,POINT(30.531649666 -1.76003633),Non-crop
139459248,543626208,30.69538929,-0.978218793,TRUE,2021-04-13 12:50,31.8 secs,,,POINT(30.695389294 -0.978218793),
139459249,543847469,31.00454292,-0.866678009,FALSE,2021-04-13 12:50,4.9 secs,Mapbox Satellite,,POINT(31.004542917 -0.866678009),Non-crop
139459250,543847470,30.42728093,-2.496930821,FALSE,2021-04-13 12:50,4.9 secs,Mapbox Satellite,,POINT(30.427280929 -2.496930821),Non-crop
139459251,543847471,28.90818503,-1.236756492,FALSE,2021-04-13 12:50,8.4 secs,Mapbox Satellite,,POINT(28.908185028 -1.236756492),Cropland
139459252,543847472,29.01129612,-1.390574167,FALSE,2021-04-13 12:51,15.3 secs,Mapbox Satellite,,POINT(29.011296123 -1.390574167),Non-crop
139459253,543847473,29.21877596,-1.500657057,FALSE,2021-04-13 12:51,5.0 secs,Mapbox Satellite,,POINT(29.218775955 -1.500657057),Non-crop
139459254,543847474,30.21926211,-2.654761548,FALSE,2021-04-13 12:51,12.1 secs,Mapbox Satellite,,POINT(30.219262108 -2.654761548),Non-crop
139459255,543847475,30.17138965,-2.341414804,FALSE,2021-04-13 12:51,4.3 secs,Mapbox Satellite,,POINT(30.171389653 -2.341414804),Non-crop
139459256,543847476,30.43482678,-2.654223137,FALSE,2021-04-13 12:51,8.5 secs,Mapbox Satellite,,POINT(30.434826778 -2.654223137),Non-crop
139459257,543847477,30.22069941,-1.290005889,FALSE,2021-04-13 12:51,5.9 secs,Mapbox Satellite,,POINT(30.220699412 -1.290005889),Non-crop
139459258,543847478,30.37509656,-1.867764641,FALSE,2021-04-13 12:51,4.3 secs,Mapbox Satellite,,POINT(30.375096561 -1.867764641),Non-crop
139459259,543847479,30.38012713,-0.918856041,FALSE,2021-04-13 12:52,14.5 secs,Mapbox Satellite,,POINT(30.380127127 -0.918856041),Non-crop
139459260,543847480,28.49071008,-2.44533347,FALSE,2021-04-13 12:52,4.9 secs,Mapbox Satellite,,POINT(28.49071008 -2.44533347),Non-crop
139459261,543847481,30.00998565,-1.130613794,FALSE,2021-04-13 12:52,4.5 secs,Mapbox Satellite,,POINT(30.009985645 -1.130613794),Non-crop
139459262,543847646,30.74829231,-0.812702809,FALSE,2021-04-13 13:51,3563.0 secs,Mapbox Satellite,,POINT(30.748292314 -0.812702809),Non-crop
139459263,543847488,29.22416585,-1.341817262,FALSE,2021-04-13 12:57,169.4 secs,Mapbox Satellite w/ Labels,,POINT(29.224165847 -1.341817262),Non-crop
139459264,543847489,30.00908733,-1.707157525,FALSE,2021-04-13 12:58,67.6 secs,Mapbox Satellite,,POINT(30.00908733 -1.707157525),Non-crop
139459265,543626225,30.2703685,-1.025545022,TRUE,2021-04-13 13:01,204.7 secs,,,POINT(30.270368498 -1.025545022),
139459266,543847494,30.80119534,-2.23515459,FALSE,2021-04-13 13:03,132.0 secs,Mapbox Satellite,,POINT(30.801195335 -2.23515459),Non-crop
139459267,543847495,29.42931006,-2.912683512,FALSE,2021-04-13 13:04,10.9 secs,Mapbox Satellite,,POINT(29.42931006 -2.912683512),Non-crop
139459268,543847496,29.32314469,-0.917957841,FALSE,2021-04-13 13:04,14.9 secs,Mapbox Satellite,,POINT(29.323144692 -0.917957841),Non-crop
139459269,543847497,28.91016132,-2.861462556,FALSE,2021-04-13 13:04,32.2 secs,Mapbox Satellite,,POINT(28.910161321 -2.861462556),Non-crop
139459270,543847498,28.5878923,-1.180811654,FALSE,2021-04-13 13:04,5.6 secs,Mapbox Satellite,,POINT(28.587892295 -1.180811654),Non-crop
139459271,543847499,29.74403324,-2.39193907,FALSE,2021-04-13 13:05,17.3 secs,Mapbox Satellite,,POINT(29.744033238 -2.39193907),Cropland
139459272,543847500,28.74660136,-1.96830408,FALSE,2021-04-13 13:05,14.3 secs,Mapbox Satellite,,POINT(28.746601357 -1.96830408),Non-crop
139459273,543847502,30.22105874,-1.445436673,FALSE,2021-04-13 13:06,46.0 secs,Mapbox Satellite,,POINT(30.221058739 -1.445436673),Cropland
139459274,543847503,28.48388288,-0.97175186,FALSE,2021-04-13 13:06,4.9 secs,Mapbox Satellite,,POINT(28.483882884 -0.97175186),Non-crop
139459275,543847508,30.48180092,-1.391651827,FALSE,2021-04-13 13:07,45.3 secs,Mapbox Satellite,,POINT(30.481800918 -1.391651827),Non-crop
139459276,543847522,29.80448211,-1.970458763,FALSE,2021-04-13 13:09,161.6 secs,Mapbox Satellite w/ Labels,,POINT(29.804482107 -1.970458763),Non-crop
139459277,543847523,28.85510234,-2.763679632,FALSE,2021-04-13 13:10,21.2 secs,Mapbox Satellite,,POINT(28.855102344 -2.763679632),Cropland
139459278,543847524,30.01321958,-2.336029402,FALSE,2021-04-13 13:10,13.3 secs,Mapbox Satellite,,POINT(30.01321958 -2.336029402),Cropland
139459279,543847525,29.79891255,-2.546192834,FALSE,2021-04-13 13:11,43.5 secs,Mapbox Satellite,,POINT(29.798912552 -2.546192834),Non-crop
139459280,543847530,29.12159374,-1.765603249,FALSE,2021-04-13 13:12,68.0 secs,Mapbox Satellite w/ Labels,,POINT(29.121593741 -1.765603249),Non-crop
139459281,543847534,30.32955973,-0.761960537,FALSE,2021-04-13 13:13,54.1 secs,Mapbox Satellite w/ Labels,,POINT(30.329559726 -0.761960537),Non-crop
139459282,543847535,29.96193353,-2.127270832,FALSE,2021-04-13 13:13,15.5 secs,Mapbox Satellite,,POINT(29.961933527 -2.127270832),Cropland
139459283,543847536,29.53439745,-1.395782855,FALSE,2021-04-13 13:13,14.0 secs,Mapbox Satellite,,POINT(29.534397449 -1.395782855),Non-crop
139459284,543847538,28.5961568,-2.230666424,FALSE,2021-04-13 13:14,10.5 secs,Mapbox Satellite,,POINT(28.596156796 -2.230666424),Non-crop
139459285,543847539,28.75217091,-1.707337109,FALSE,2021-04-13 13:15,27.1 secs,Mapbox Satellite,,POINT(28.752170912 -1.707337109),Non-crop
139459286,543847540,29.43613726,-1.815068512,FALSE,2021-04-13 13:16,87.0 secs,Planet Monthly Mosaics,,POINT(29.436137256 -1.815068512),Non-crop
139459287,543847545,29.43631692,-1.076822442,FALSE,2021-04-13 13:17,42.9 secs,Planet Monthly Mosaics,,POINT(29.436316919 -1.076822442),Cropland
139459288,543847546,30.43123352,-1.02464685,FALSE,2021-04-13 13:18,74.3 secs,Planet Monthly Mosaics,,POINT(30.431233517 -1.02464685),Non-crop
139459289,543847547,29.06455847,-2.391221044,FALSE,2021-04-13 13:18,18.9 secs,Mapbox Satellite,,POINT(29.06455847 -2.391221044),Non-crop
139459290,543847548,28.43870538,-2.492981981,FALSE,2021-04-13 13:19,7.9 secs,Mapbox Satellite,,POINT(28.438705375 -2.492981981),Non-crop
139459291,543847549,28.7527099,-2.867742905,FALSE,2021-04-13 13:20,107.2 secs,Mapbox Satellite w/ Labels,,POINT(28.752709901 -2.867742905),Cropland
139459292,543847550,30.06558361,-2.605862689,FALSE,2021-04-13 13:22,76.2 secs,Mapbox Satellite,,POINT(30.065583612 -2.605862689),Cropland
139459293,543847551,29.90292196,-2.759013817,FALSE,2021-04-13 13:22,7.1 secs,Mapbox Satellite,,POINT(29.902921963 -2.759013817),Cropland
139459294,543847552,30.00836868,-1.026263559,FALSE,2021-04-13 13:22,24.5 secs,Mapbox Satellite,,POINT(30.008368678 -1.026263559),Non-crop
139459295,543847553,28.54073849,-2.756860357,FALSE,2021-04-13 13:23,13.4 secs,Mapbox Satellite,,POINT(28.540738492 -2.756860357),Non-crop
139459296,543847554,30.63853369,-1.027341364,FALSE,2021-04-13 13:23,12.2 secs,Mapbox Satellite,,POINT(30.638533686 -1.027341364),Cropland
139459297,543847555,28.80148067,-1.496885423,FALSE,2021-04-13 13:23,15.8 secs,Mapbox Satellite,,POINT(28.801480671 -1.496885423),Non-crop
139459298,543847556,29.27652988,-1.923511743,FALSE,2021-04-13 13:23,27.1 secs,Mapbox Satellite,,POINT(29.276529879 -1.923511743),Non-crop
139459299,543847558,28.74588271,-0.870270857,FALSE,2021-04-13 13:24,5.5 secs,Mapbox Satellite,,POINT(28.745882705 -0.870270857),Non-crop
139459300,543847563,29.59089373,-1.6085793,FALSE,2021-04-13 13:24,26.3 secs,Mapbox Satellite,,POINT(29.59089373 -1.6085793),Non-crop
139459301,543847564,30.64518122,-1.130613794,FALSE,2021-04-13 13:26,133.3 secs,Mapbox Satellite,,POINT(30.645181219 -1.130613794),Cropland
139459302,543847565,28.48675749,-2.96946423,FALSE,2021-04-13 13:26,4.1 secs,Mapbox Satellite,,POINT(28.486757493 -2.96946423),Non-crop
139459303,543847566,28.59184488,-2.860744799,FALSE,2021-04-13 13:26,8.9 secs,Mapbox Satellite,,POINT(28.591844882 -2.860744799),Non-crop
139459304,543847567,28.90818503,-1.134385981,FALSE,2021-04-13 13:27,6.8 secs,Mapbox Satellite,,POINT(28.908185028 -1.134385981),Non-crop
139459305,543847568,28.80237899,-0.92083208,FALSE,2021-04-13 13:27,3.8 secs,Mapbox Satellite,,POINT(28.802378986 -0.92083208),Non-crop
139459306,543847569,30.84798981,-1.657330263,FALSE,2021-04-13 13:28,60.2 secs,Mapbox Satellite,,POINT(30.847989812 -1.657330263),Non-crop
139459307,543847570,29.21877596,-2.707606654,FALSE,2021-04-13 13:28,9.9 secs,Mapbox Satellite,,POINT(29.218775955 -2.707606654),Cropland
139459308,543847571,30.95379585,-2.553372241,FALSE,2021-04-13 13:28,6.9 secs,Mapbox Satellite,,POINT(30.953795853 -2.553372241),Non-crop
139459309,543847572,28.48711682,-0.921370999,FALSE,2021-04-13 13:28,7.8 secs,Mapbox Satellite,,POINT(28.487116819 -0.921370999),Non-crop
139459310,543847573,29.43685591,-2.231025478,FALSE,2021-04-13 13:28,15.6 secs,Mapbox Satellite,,POINT(29.436855908 -2.231025478),Cropland
139459311,543847574,29.53673307,-2.864692454,FALSE,2021-04-13 13:29,14.0 secs,Mapbox Satellite,,POINT(29.536733068 -2.864692454),Non-crop
139459312,543847575,28.95731512,-2.076378368,FALSE,2021-04-13 13:30,3.5 secs,Mapbox Satellite,,POINT(28.957315124 -2.076378368),Non-crop
139459313,543847576,29.69759809,-1.393088707,FALSE,2021-04-13 13:30,42.9 secs,Mapbox Satellite,,POINT(29.697598087 -1.393088707),Non-crop
139459314,543847579,29.96229285,-2.494417924,FALSE,2021-04-13 13:34,252.6 secs,Mapbox Satellite w/ Labels,,POINT(29.962292853 -2.494417924),Non-crop
139459315,543847580,29.74618919,-1.75895886,FALSE,2021-04-13 13:35,4.7 secs,Mapbox Satellite w/ Labels,,POINT(29.746189194 -1.75895886),Non-crop
139459316,543847581,30.22213672,-1.392190657,FALSE,2021-04-13 13:35,30.0 secs,Mapbox Satellite,,POINT(30.222136717 -1.392190657),Cropland
139459317,543847582,29.01129612,-1.552643301,FALSE,2021-04-13 13:35,21.1 secs,Mapbox Satellite,,POINT(29.011296123 -1.552643301),Cropland
139459318,543847583,28.75396754,-2.125834517,FALSE,2021-04-13 13:36,3.8 secs,Mapbox Satellite,,POINT(28.753967542 -2.125834517),Non-crop
139459319,543847584,30.01052463,-1.076642811,FALSE,2021-04-13 13:36,7.7 secs,Mapbox Satellite,,POINT(30.010524634 -1.076642811),Non-crop
139459320,543847585,29.69652011,-1.65840779,FALSE,2021-04-13 13:36,8.7 secs,Mapbox Satellite,,POINT(29.696520109 -1.65840779),Cropland
139459321,543847586,30.58688831,-2.810418757,FALSE,2021-04-13 13:36,5.7 secs,Mapbox Satellite,,POINT(30.586888307 -2.810418757),Non-crop
